Accession,Virus,Host_agg,Species_agg,vsWuhan,vsTor2,vsMers,vsOC43,vsHKU1,vs229E,vsNL63,MaxSim,Human,Source,Human_prob,Predicted
QMU25419,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,35.07,37.79,35.95,31.24,31.14,99.76,1,Train,0.9704955252185518,1
QNI24852,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,31.11,31.27,99.76,1,Train,0.9740085289449194,1
QNS00697,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,30.98,31.27,99.76,1,Train,0.9687686534175836,1
QOC65897,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,31.11,31.27,99.76,1,Train,0.9663033305860484,1
QOD07237,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,31.11,31.27,99.76,1,Train,0.9827126500887504,1
QLC48455,Severe acute respiratory syndrome coronavirus 2],Feline,SARS-CoV-2,99.69,75.8,34.91,37.79,35.95,31.11,30.45,99.69,0,Train,0.9784579212795822,1
QOF20357,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.91,31.0,31.14,99.84,1,Train,0.9773828076542505,1
QOQ71885,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,34.91,37.79,35.95,31.11,31.27,99.69,1,Train,0.988048951928596,1
QOT58900,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.72,35.2,37.79,35.95,31.11,31.31,99.61,1,Train,0.9834336066440688,1
QOT53585,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,34.91,37.79,35.95,31.11,31.27,99.69,1,Train,0.9874289637960482,1
QOV04520,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,34.91,37.65,35.95,31.11,31.27,99.69,1,Train,0.9754821562007412,1
QOS50045,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.11,99.76,1,Train,0.97321214960139,1
QOX08097,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.84,37.79,35.95,31.11,31.27,99.76,1,Train,0.9787166023273574,1
QIZ15717,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.92,76.96,34.91,37.79,35.95,31.11,31.27,99.92,1,Train,0.9749775899776716,1
QKU32273,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.85,37.79,35.95,31.11,31.31,99.76,1,Train,0.9788580001478046,1
QLG99976,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.7,37.79,35.95,31.11,31.31,99.76,1,Test,0.9736187398747608,1
QLG76145,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.27,99.76,1,Train,0.973411199072459,1
QMJ00981,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.82,37.65,35.95,31.11,31.27,99.76,1,Train,0.967813761377994,1
QMT97512,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.72,34.85,37.79,35.95,31.11,31.31,99.61,1,Train,0.9911541550765134,1
QMV29740,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,30.98,31.14,99.76,1,Train,0.9802824907267866,1
QNL12866,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.65,35.95,31.11,31.27,99.76,1,Train,0.9822956159709212,1
QNN81492,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,31.11,31.27,99.76,1,Train,0.9790930889539275,1
QNO64463,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.72,34.94,37.79,35.95,31.11,31.31,99.53,1,Train,0.9939278807557088,1
QOV04628,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,31.11,31.27,99.76,1,Train,0.9862348600718204,1
QJR88437,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,34.6,37.65,35.81,30.98,31.18,99.69,1,Train,0.9813702780984612,1
QKU32561,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9721495486839856,1
QOQ16631,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,34.91,37.65,35.81,30.98,31.14,99.69,1,Test,0.987988511895732,1
QOQ02646,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,34.82,37.79,35.95,31.11,31.27,99.69,1,Train,0.9854427813832648,1
QKU37645,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.72,34.82,37.65,35.81,31.01,31.27,99.61,1,Train,0.9823714586848836,1
QKV42838,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.82,37.79,35.95,31.11,31.27,99.76,1,Train,0.9822547518974852,1
QMJ00945,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.93,35.99,30.98,31.01,99.76,1,Train,0.9810128499962524,1
QMT56384,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,31.11,31.27,99.76,1,Train,0.9810859643812856,1
QNO30120,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.82,37.79,35.95,31.11,31.27,99.76,1,Train,0.9841527477260414,1
QNP02935,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.72,34.91,37.79,35.95,31.11,31.27,99.45,1,Train,0.989367127345191,1
QNO87419,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,34.93,37.79,35.95,31.11,31.27,99.69,1,Train,0.9865560638775496,1
QNO71495,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,35.0,37.79,35.95,31.11,31.27,99.69,1,Train,0.991163463870564,1
QNO62399,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,34.91,37.79,35.95,31.11,31.27,99.69,1,Train,0.986897598563196,1
QNV49770,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.72,37.65,35.81,31.11,31.27,99.76,1,Train,0.9831942678470824,1
QJD49071,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.72,34.91,37.79,35.95,31.11,31.27,99.53,1,Train,0.9840123799995242,1
QJR87897,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.57,35.95,31.11,31.31,99.76,1,Train,0.9848899907458036,1
QNJ45142,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.69,75.72,34.91,37.65,35.81,31.11,31.27,99.69,0,Train,0.9842658237792712,1
QNP06703,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.65,34.82,37.79,35.95,31.11,31.31,99.53,1,Train,0.9902341106982632,1
QNQ74632,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,34.82,37.65,35.81,31.11,31.31,99.69,1,Train,0.9815053010859156,1
QOP97426,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.72,35.1,37.79,36.08,31.24,31.44,99.61,1,Train,0.989908976776442,1
QOP82375,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.14,99.76,1,Train,0.9820882143313254,1
QJR88425,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.65,34.51,37.52,35.68,30.98,30.52,99.37,1,Train,0.983604040572268,1
QJT72614,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.82,37.79,35.86,31.11,31.16,99.76,1,Train,0.9806435591098608,1
QKV37236,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.65,34.91,37.79,35.95,31.11,31.27,99.45,1,Train,0.9943635984113136,1
QKX65076,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.65,34.82,37.79,35.95,31.11,31.27,99.69,1,Test,0.9802447809390058,1
QNL23972,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,31.33,31.31,99.76,1,Train,0.9770057710149698,1
QNO75971,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.65,34.91,37.79,35.95,31.11,31.31,99.45,1,Train,0.9926065773440246,1
QNO69551,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.72,34.82,37.79,35.95,31.11,31.27,99.45,1,Train,0.995728281338815,1
QOT61718,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,35.2,37.79,35.95,31.11,31.31,99.69,1,Test,0.9887378998583644,1
QIZ14293,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,34.91,37.79,35.95,31.11,31.27,99.69,1,Train,0.9773033272057884,1
QJR90309,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.65,34.82,37.79,35.95,31.11,31.27,99.69,1,Train,0.9838434385476036,1
QJR85989,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.65,34.82,37.79,35.95,31.05,31.3,99.53,1,Train,0.9785972670766062,1
QKV37308,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.72,34.82,37.79,35.95,31.11,31.31,99.61,1,Train,0.9788831560620216,1
QNO92399,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9642737359559762,1
QNU11244,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.65,34.79,37.79,35.95,31.11,31.31,99.53,1,Train,0.992108337038448,1
QNS01590,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.82,37.79,35.95,31.11,31.31,99.76,1,Train,0.9823971673412218,1
QOP81727,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.72,34.78,37.79,35.95,31.11,31.27,99.45,1,Test,0.9952555283934822,1
QIU81741,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,34.91,37.79,35.95,31.11,31.27,99.69,1,Train,0.9803103906730803,1
QKE11078,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.65,34.72,37.65,35.81,31.11,31.27,99.61,1,Train,0.9819129907011748,1
QKR84357,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,76.88,34.91,37.79,35.95,30.98,31.11,99.76,1,Train,0.9738137691714608,1
QLH64889,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,34.82,37.79,35.63,31.11,31.27,99.69,1,Train,0.969524686682238,1
QNN95197,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,35.14,37.79,35.95,31.12,31.22,99.76,1,Train,0.9769397347487744,1
QOC61831,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,35.1,37.79,35.95,31.11,31.31,99.76,1,Train,0.973607791102884,1
QJR94593,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.72,34.53,37.79,35.95,31.11,31.27,99.45,1,Train,0.9791437710551142,1
QJR84561,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.65,34.9,37.65,35.81,31.11,31.27,99.53,1,Train,0.9715752304904866,1
QMS95041,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,98.74,74.86,34.69,37.37,35.99,30.18,30.17,98.74,1,Train,0.901651681016436,1
QOC66941,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.65,34.91,37.79,35.95,31.11,31.27,99.61,1,Train,0.990359388347481,1
QOE45323,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,34.91,37.65,35.81,30.98,31.32,99.69,1,Train,0.9802835413565132,1
QOL78190,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.72,34.91,37.79,35.95,31.11,31.31,99.53,1,Train,0.9783018969134912,1
QOT62306,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,35.24,37.79,35.95,31.12,31.26,99.69,1,Train,0.985627536187548,1
QOT54281,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.72,34.91,37.79,35.95,31.11,31.27,99.37,1,Train,0.9930127190318676,1
QOT48977,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.24,37.79,35.95,31.11,31.22,99.76,1,Train,0.9847633509682489,1
QOW62360,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.65,34.91,37.79,35.95,31.11,31.27,99.69,1,Train,0.9833863859722424,1
QOW82867,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,76.88,34.91,37.79,35.95,31.11,31.11,99.84,1,Train,0.9761254522711704,1
QKJ68545,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.65,34.66,37.65,35.95,31.5,31.14,99.69,1,Test,0.9765081720498182,1
QKU31097,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.65,34.91,37.65,35.95,31.11,30.92,99.69,1,Train,0.9865924657750936,1
QKV37296,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.65,34.72,37.79,35.95,31.11,31.27,99.53,1,Train,0.985327527985107,1
QNG41325,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.65,34.82,37.79,35.95,31.11,31.27,99.69,1,Train,0.9866799080371116,1
QNO99095,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.72,35.0,37.79,35.95,31.11,31.31,99.45,1,Train,0.994277951777794,1
QNO97199,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.65,34.94,37.79,35.95,31.11,30.65,99.45,1,Train,0.9938433133115476,1
QNO80555,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.65,35.0,37.79,35.95,31.11,30.65,99.53,1,Train,0.9907594977671624,1
QOL74617,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.74,34.85,37.79,35.95,31.11,30.65,99.37,1,Train,0.9944764842330668,1
QJT72386,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.75,37.79,35.95,31.11,31.31,99.76,1,Train,0.9765172901432008,1
QNN95065,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.88,34.91,37.79,35.95,31.11,31.27,99.37,1,Train,0.9723315374317372,1
QNO92639,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.65,34.91,37.79,35.95,31.11,31.27,99.45,1,Train,0.9935604496625212,1
QNO76439,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.72,34.91,37.79,35.95,31.24,31.4,99.37,1,Train,0.9907097711023825,1
QNO60047,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.65,34.91,37.79,35.95,31.11,31.27,99.61,1,Train,0.9908436293856264,1
QLC48479,Severe acute respiratory syndrome coronavirus 2],Feline,SARS-CoV-2,99.69,75.65,34.72,37.79,35.81,31.11,30.65,99.69,0,Train,0.9755721007741376,1
QOP89043,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.57,35.0,37.79,35.95,31.11,30.65,99.53,1,Train,0.990688114715476,1
QKV42586,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.65,34.72,37.52,35.68,30.85,31.05,99.61,1,Train,0.9912811466977814,1
QKR84333,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,76.8,34.91,37.79,35.95,30.98,31.11,99.69,1,Train,0.971447685157452,1
QMT96160,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.65,34.76,37.79,35.95,31.11,31.27,99.61,1,Train,0.9881344859620284,1
QOE86944,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,98.82,75.65,34.91,37.79,35.95,31.11,30.65,98.82,1,Train,0.9953835708776796,1
QOQ06605,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.65,34.88,37.79,35.95,31.11,30.65,99.53,1,Train,0.9888279349346748,1
QOR64233,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.65,34.91,37.93,35.95,31.11,31.27,99.69,1,Train,0.9818040975356406,1
QOT56993,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.65,34.91,37.79,35.95,31.11,30.65,99.45,1,Test,0.9871219317496572,1
QNO84863,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.72,34.34,37.79,35.95,31.11,31.27,99.37,1,Train,0.9941005745794546,1
QOQ21670,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.21,75.67,35.0,37.79,35.95,31.11,31.27,99.21,1,Train,0.9950463409341496,1
QOQ18371,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.65,34.82,37.79,35.95,31.11,31.27,99.37,1,Train,0.9894597198733868,1
QKR86269,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.57,34.82,37.79,35.95,31.11,31.27,99.53,1,Train,0.989061694424058,1
QKV37632,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.65,35.1,37.57,35.95,31.11,31.31,99.69,1,Train,0.9854389662036276,1
QNQ16757,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.65,34.63,37.79,35.95,31.11,31.27,99.53,1,Train,0.9883628367939156,1
QOQ08140,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.65,34.91,37.79,35.95,31.11,31.27,99.45,1,Train,0.9880826236869974,1
QOQ72029,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.57,34.91,37.79,35.95,31.11,31.27,99.53,1,Train,0.991269984170712,1
QOT62486,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.57,35.0,37.79,35.95,31.11,31.31,99.45,1,Test,0.9908965476524388,1
QOT61670,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.57,34.91,37.79,35.95,31.11,31.31,99.37,1,Train,0.994812365775398,1
QOW63188,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.57,34.82,37.79,35.95,31.11,31.27,99.61,1,Test,0.9839220280733132,1
QJI54323,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.57,34.82,37.79,35.95,31.11,31.27,99.61,1,Train,0.9790672536230532,1
QJR90297,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.21,75.57,34.51,37.52,35.68,30.98,30.4,99.21,1,Train,0.9807217776123064,1
QMS54359,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.57,34.91,37.79,35.95,31.11,31.31,99.45,1,Train,0.9827547763644964,1
QOP83263,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.57,34.91,37.79,35.95,31.05,31.3,99.53,1,Train,0.9869902628955324,1
QOQ71312,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.57,34.82,37.79,35.95,31.11,31.31,99.45,1,Test,0.9924395968825612,1
QKV37392,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.57,35.01,37.79,35.95,31.05,31.3,99.61,1,Test,0.9765532423812592,1
QNO86951,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.65,35.0,37.79,35.95,31.11,30.65,99.53,1,Train,0.989788480990958,1
QNN95929,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.57,34.82,37.79,35.95,31.11,31.31,99.37,1,Train,0.9929405681324336,1
QNQ16901,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.65,34.91,37.79,35.95,31.11,31.27,99.45,1,Train,0.984879173089246,1
QOP86764,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.49,34.91,37.79,35.95,31.05,31.3,99.45,1,Train,0.9863258774156164,1
QOT63638,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.57,34.82,37.79,35.95,31.11,31.31,99.53,1,Test,0.9930061702249232,1
QJR88317,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.57,34.82,37.65,35.81,30.98,31.18,99.61,1,Train,0.9852705064781,1
QOQ10636,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.29,75.57,34.91,37.79,35.95,31.24,31.44,99.29,1,Train,0.9937275449936922,1
QMT91180,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.49,34.82,37.52,35.54,30.85,31.01,99.37,1,Train,0.979870929315576,1
QNO92039,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.57,34.76,37.79,35.95,31.11,31.31,99.37,1,Test,0.9931890624798247,1
QNO59951,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.86,37.79,35.95,31.11,30.65,99.76,1,Test,0.9913861788580804,1
QOP83203,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.57,34.88,37.79,35.95,30.98,30.52,99.45,1,Train,0.9909189123884444,1
QOV05096,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.76,37.79,35.95,31.11,31.31,99.84,1,Train,0.9874660527901992,1
QJR88737,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.57,34.6,37.65,35.81,30.98,31.01,99.53,1,Train,0.9782556847120044,1
QJX45271,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.21,75.57,34.91,37.79,35.95,31.11,31.31,99.21,1,Train,0.9864633183169624,1
QKU53709,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.21,75.57,34.76,37.79,35.95,31.11,30.65,99.21,1,Test,0.9956389155565888,1
QLA46612,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.57,34.91,37.79,35.95,31.11,31.11,99.53,1,Train,0.968697076453148,1
QNO86279,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.06,75.57,34.88,37.79,35.95,31.11,30.65,99.06,1,Test,0.99737134730457,1
QNO61079,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.37,75.65,34.63,37.79,35.95,31.11,31.27,99.37,1,Train,0.992093885767894,1
QKE46004,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.49,34.72,37.52,35.68,30.98,31.14,99.45,1,Train,0.9938459155772482,1
QKX65088,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.45,75.57,34.82,37.65,35.95,31.24,31.27,99.45,1,Train,0.9914276206552476,1
