Accession,Slide,Human,Human_prob,Source
KP886808,slide1,0,0.0026270985018624045,Train
KP886808,slide2,0,0.12923754080100033,Train
KP886808,slide3,0,5.4360939238142225e-05,Train
AZS52618,slide1,1,0.9872685165840701,Train
AZS52618,slide2,1,0.9992414625693586,Train
AZS52618,slide3,1,0.9269658731963143,Train
YP_001039962,slide1,0,0.00025757424011631295,Train
YP_001039962,slide2,0,0.00010715569680751643,Train
YP_001039962,slide3,0,1.9209257593952705e-06,Train
QCQ20002,slide1,0,7.358940556233711e-08,Train
QCQ20002,slide2,0,0.0026874848215356164,Train
QCQ20002,slide3,0,6.970991114824402e-07,Train
YP_003029848,slide1,0,0.05171398902242229,Train
YP_003029848,slide2,0,0.0012163236787685954,Train
YP_003029848,slide3,0,9.049023071738736e-05,Train
AFE48817,slide1,0,0.10019788336866753,Train
AFE48817,slide2,0,0.1675683223084589,Train
AFE48817,slide3,0,0.10981353319807426,Train
ACT10865,slide1,0,1.2618892393769696e-13,Train
ACT10865,slide2,0,1.4720303263835278e-05,Train
ACT10865,slide3,0,2.440064278229002e-11,Train
APX55541,slide1,0,0.0012688231626161396,Train
APX55541,slide2,0,3.5836596973577613e-09,Train
APX55541,slide3,0,0.0001813090296035298,Train
AY572036,slide1,0,0.6770655799301711,Train
AY572036,slide2,0,0.6794787450655166,Train
AY572036,slide3,0,0.37789815982174396,Train
AVN89354,slide1,0,0.4120046395836039,Train
AVN89354,slide2,0,0.20323322661648052,Train
AVN89354,slide3,0,0.5469901865816378,Train
AWH65888,slide1,0,0.09545745199611023,Train
AWH65888,slide2,0,6.369897805146332e-07,Train
AWH65888,slide3,0,0.0003800422529820318,Train
AHN64783,slide1,0,0.08623138542339644,Train
AHN64783,slide2,0,0.11121820923337733,Train
AHN64783,slide3,0,0.24593222766559014,Train
ALA49649,slide1,0,0.4117628011847032,Train
ALA49649,slide2,0,0.44034942746974587,Train
ALA49649,slide3,0,0.4800701402193188,Train
AOM53015,slide1,0,2.2201668278051803e-05,Train
AOM53015,slide2,0,0.0004939204897051409,Train
AOM53015,slide3,0,8.455476354270205e-06,Train
ATG84756,slide1,1,0.5787204552053438,Train
ATG84756,slide2,1,0.5401301445384562,Train
ATG84756,slide3,1,0.49458407906736573,Train
AXK47358,slide1,0,3.645521693181908e-07,Train
AXK47358,slide2,0,0.00347975209050531,Train
AXK47358,slide3,0,3.655408547758556e-06,Train
ANA67923,slide1,0,2.915559453382378e-07,Train
ANA67923,slide2,0,0.0047495885649957255,Train
ANA67923,slide3,0,9.384751548023811e-06,Train
QBF80598,slide1,1,0.5633007916022589,Train
QBF80598,slide2,1,0.44681364960945047,Train
QBF80598,slide3,1,0.5467594190270945,Train
QBA57545,slide1,0,7.81331478357588e-08,Train
QBA57545,slide2,0,0.0028936555524236864,Train
QBA57545,slide3,0,5.780642966670609e-06,Train
AHW40030,slide1,0,1.0076729666688036e-07,Train
AHW40030,slide2,0,0.0023159538574591045,Train
AHW40030,slide3,0,2.0046397655041637e-06,Train
ATG84767,slide1,1,0.576963612201622,Train
ATG84767,slide2,1,0.5941980058867405,Train
ATG84767,slide3,1,0.545953826823221,Train
AY463059,slide1,1,0.6867009634560629,Train
AY463059,slide2,1,0.45088039284911474,Train
AY463059,slide3,1,0.7305332920791955,Train
QGW51920,slide1,1,0.5181748592829994,Train
QGW51920,slide2,1,0.5175505607299937,Train
QGW51920,slide3,1,0.5235559492523362,Train
AGT17749,slide1,0,0.012051431675074125,Train
AGT17749,slide2,0,0.005125911026519135,Train
AGT17749,slide3,0,0.10670400770525615,Train
GQ153542,slide1,0,0.057564679398455054,Train
GQ153542,slide2,0,0.000401788299139174,Train
GQ153542,slide3,0,0.004027779299892638,Train
AY515512,slide1,0,0.6231667691361625,Train
AY515512,slide2,0,0.603490592463957,Train
AY515512,slide3,0,0.3287334292599353,Train
QGQ60264,slide1,0,8.5734421571083e-08,Train
QGQ60264,slide2,0,0.002842369678529225,Train
QGQ60264,slide3,0,2.7828023434915933e-06,Train
ALM31938,slide1,0,3.488513956825651e-08,Train
ALM31938,slide2,0,0.0012062597086838467,Train
ALM31938,slide3,0,3.48242024775064e-06,Train
AGT21367,slide1,1,0.34998749046205424,Train
AGT21367,slide2,1,0.8312971448993997,Train
AGT21367,slide3,1,0.6807126418431472,Train
ASA40103,slide1,0,5.153351077781471e-07,Train
ASA40103,slide2,0,5.867051485932771e-07,Train
ASA40103,slide3,0,0.007068214283525541,Train
AY278554,slide1,1,0.6432112923424149,Train
AY278554,slide2,1,0.6988101658642036,Train
AY278554,slide3,1,0.7458616108779791,Train
AZU96327,slide1,0,0.20486007125993322,Train
AZU96327,slide2,0,0.26368565411173267,Train
AZU96327,slide3,0,0.10027383511157072,Train
QNC49740,slide1,0,1.026536194794512e-07,Train
QNC49740,slide2,0,0.0027047806441615834,Train
QNC49740,slide3,0,7.551338818375318e-06,Train
QED40665,slide1,0,5.1198426091432915e-08,Train
QED40665,slide2,0,0.0020915284761815565,Train
QED40665,slide3,0,4.4308858626157624e-06,Train
ATG84888,slide1,1,0.5814756187874085,Train
ATG84888,slide2,1,0.41190521378947,Train
ATG84888,slide3,1,0.5982918282225249,Train
AKV62619,slide1,0,1.5779870541593101e-07,Train
AKV62619,slide2,0,0.0031294968511207284,Train
AKV62619,slide3,0,1.5727731054117765e-05,Train
AFD97607,slide1,0,0.03520096067498645,Train
AFD97607,slide2,0,0.013950176279195536,Train
AFD97607,slide3,0,0.001962397578450512,Train
ACN71196,slide1,0,6.808246823449826e-06,Train
ACN71196,slide2,0,1.7883329815215527e-10,Train
ACN71196,slide3,0,3.6128423916795924e-06,Train
AVN89334,slide1,0,0.5381642241456865,Train
AVN89334,slide2,0,0.421959727687449,Train
AVN89334,slide3,0,0.5665260765530802,Train
AFI49431,slide1,0,0.38448422057902604,Train
AFI49431,slide2,0,0.7807130567705816,Train
AFI49431,slide3,0,0.618984719885453,Train
GQ153547,slide1,0,0.16861368176224914,Train
GQ153547,slide2,0,9.224898899850527e-05,Train
GQ153547,slide3,0,0.0012180117500526584,Train
AKP80631,slide1,0,1.8085553637962442e-07,Train
AKP80631,slide2,0,3.390667155831857e-06,Train
AKP80631,slide3,0,0.020037538615224528,Train
ANA67916,slide1,0,9.748340672976419e-08,Train
ANA67916,slide2,0,0.004240416320140725,Train
ANA67916,slide3,0,1.1195421383616035e-06,Train
AKJ22019,slide1,0,9.00020422630398e-08,Train
AKJ22019,slide2,0,0.003033436606116415,Train
AKJ22019,slide3,0,5.0895583123406215e-06,Train
AWH65921,slide1,0,1.1404131410324043e-06,Train
AWH65921,slide2,0,3.13018843496083e-05,Train
AWH65921,slide3,0,0.0017735985603493261,Train
ACT10983,slide1,0,0.2093931922525258,Train
ACT10983,slide2,0,0.19944959852965757,Train
ACT10983,slide3,0,0.06528685904980949,Train
ALM09364,slide1,0,3.115945468360492e-09,Train
ALM09364,slide2,0,0.00018226844103674082,Train
ALM09364,slide3,0,0.00022299735434664952,Train
AQN78664,slide1,1,0.9754468289546333,Train
AQN78664,slide2,1,0.9756474344973312,Train
AQN78664,slide3,1,0.9482341830240623,Train
AY394988,slide1,1,0.5818105552806192,Train
AY394988,slide2,1,0.7591774698097289,Train
AY394988,slide3,1,0.7165144846662806,Train
ARD05999,slide1,0,0.41504874205471437,Train
ARD05999,slide2,0,0.15755586126904317,Train
ARD05999,slide3,0,0.32391629240725406,Train
YP_007188579,slide1,1,0.5214694208585112,Train
YP_007188579,slide2,1,0.6100822600562458,Train
YP_007188579,slide3,1,0.530165582962165,Train
AYR18670,slide1,0,0.00044704274472682397,Train
AYR18670,slide2,0,5.45764695038002e-06,Train
AYR18670,slide3,0,0.23282810719186373,Train
AFO11517,slide1,0,0.06061447259717189,Train
AFO11517,slide2,0,0.20077000253045113,Train
AFO11517,slide3,0,0.0020020879658621607,Train
ATQ39390,slide1,0,5.2971183693158305e-05,Train
ATQ39390,slide2,0,0.011093755768702083,Train
ATQ39390,slide3,0,6.466548935265259e-05,Train
QCB65300,slide1,0,1.0141551290574483e-07,Train
QCB65300,slide2,0,0.004582718308306831,Train
QCB65300,slide3,0,1.4667186511096557e-06,Train
AVN89376,slide1,0,0.31252238939960286,Train
AVN89376,slide2,0,0.21424409390892674,Train
AVN89376,slide3,0,0.6914157611241484,Train
AID56955,slide1,0,9.713078996830758e-08,Train
AID56955,slide2,0,0.0035949382484213948,Train
AID56955,slide3,0,4.234100094167164e-06,Train
ASU90329,slide1,0,0.5733886955231474,Train
ASU90329,slide2,0,0.6055170387825717,Train
ASU90329,slide3,0,0.5782210515378229,Train
DQ514530,slide1,0,0.5915983972659907,Train
DQ514530,slide2,0,0.668245205508978,Train
DQ514530,slide3,0,0.6347679689580024,Train
AMZ01557,slide1,0,5.001321562377924e-09,Train
AMZ01557,slide2,0,0.0005786661112230793,Train
AMZ01557,slide3,0,0.0007073212742463948,Train
AFE48805,slide1,0,0.08007368678440732,Train
AFE48805,slide2,0,0.22217388010940442,Train
AFE48805,slide3,0,0.104232822522288,Train
AY310120,slide1,1,0.5493028538541033,Train
AY310120,slide2,1,0.6633663336803906,Train
AY310120,slide3,1,0.6830986609307974,Train
ACT10906,slide1,0,3.911991555974404e-14,Train
ACT10906,slide2,0,2.0090830402175255e-09,Train
ACT10906,slide3,0,6.468668059100114e-05,Train
AKJ21923,slide1,0,7.643857929567122e-08,Train
AKJ21923,slide2,0,0.0030423952133782784,Train
AKJ21923,slide3,0,2.92076402403258e-06,Train
ANI69824,slide1,0,0.5246610463212861,Train
ANI69824,slide2,0,0.3481122792048903,Train
ANI69824,slide3,0,0.5682458975801651,Train
AVU05473,slide1,0,4.4985431644278516e-08,Train
AVU05473,slide2,0,0.0021004640068301044,Train
AVU05473,slide3,0,4.934662643201513e-06,Train
QJG66103,slide1,0,1.1528547266724322e-07,Train
QJG66103,slide2,0,0.0032138765977192036,Train
QJG66103,slide3,0,6.082553058041248e-06,Train
DQ412588,slide1,1,0.6394670255200665,Train
DQ412588,slide2,1,0.6777789318228415,Train
DQ412588,slide3,1,0.722316106572345,Train
QCQ20044,slide1,0,1.339901162570836e-07,Train
QCQ20044,slide2,0,0.006997904235064963,Train
QCQ20044,slide3,0,1.254159779943272e-06,Train
AFB74180,slide1,0,1.2473550693409554e-07,Train
AFB74180,slide2,0,0.0031787850390741406,Train
AFB74180,slide3,0,3.2801840688212024e-06,Train
MZ190138,slide1,0,0.05297922196281216,Train
MZ190138,slide2,0,0.08237166166454792,Train
MZ190138,slide3,0,9.609712152416384e-06,Train
AKL59401,slide1,1,0.5554711428631229,Train
AKL59401,slide2,1,0.5780643513091831,Train
AKL59401,slide3,1,0.5226271897378431,Train
ANA67921,slide1,0,6.503494416140678e-08,Train
ANA67921,slide2,0,0.0023583645684636546,Train
ANA67921,slide3,0,7.931250230490951e-06,Train
AYR18531,slide1,0,0.0012508327254661146,Train
AYR18531,slide2,0,3.2328670167306615e-08,Train
AYR18531,slide3,0,0.003230190114859409,Train
ADL71486,slide1,0,4.577274065633086e-13,Train
ADL71486,slide2,0,4.0208029934724985e-06,Train
ADL71486,slide3,0,4.243532216859059e-11,Train
ALA50151,slide1,0,0.38905141932653386,Train
ALA50151,slide2,0,0.6513509292272828,Train
ALA50151,slide3,0,0.7159489750077712,Train
AGT51481,slide1,1,0.9913650047488605,Train
AGT51481,slide2,1,0.9683516243501298,Train
AGT51481,slide3,1,0.9827687334936439,Train
MK211374,slide1,0,7.267552690192901e-05,Train
MK211374,slide2,0,2.3325481120725644e-05,Train
MK211374,slide3,0,0.6532602149495629,Train
AGV08492,slide1,1,0.603292988247361,Train
AGV08492,slide2,1,0.5617800748639988,Train
AGV08492,slide3,1,0.4891843199304221,Train
AVU05410,slide1,0,1.0510049304393963e-07,Train
AVU05410,slide2,0,0.00174105942758262,Train
AVU05410,slide3,0,2.4747281012018687e-06,Train
AIN52130,slide1,0,1.0815426517466768e-07,Train
AIN52130,slide2,0,0.0026921978949772636,Train
AIN52130,slide3,0,2.5406801576775095e-06,Train
EU371562,slide1,1,0.597188429142399,Train
EU371562,slide2,1,0.592116888632948,Train
EU371562,slide3,1,0.824149632207865,Train
QKV43739,slide1,0,1.420737487731429e-07,Train
QKV43739,slide2,0,5.107398719160385e-06,Train
QKV43739,slide3,0,0.00972457336088916,Train
AKS50244,slide1,0,9.114272483764503e-08,Train
AKS50244,slide2,0,0.0028294534823797585,Train
AKS50244,slide3,0,2.7408130837570994e-06,Train
QCQ19918,slide1,0,2.1820941875191355e-08,Train
QCQ19918,slide2,0,0.014682588594229364,Train
QCQ19918,slide3,0,3.1546327585322055e-06,Train
QED88012,slide1,1,0.9985712119943406,Train
QED88012,slide2,1,0.7566642217002799,Train
QED88012,slide3,1,0.8113730632642471,Train
AWH65910,slide1,0,0.00011710786030940386,Train
AWH65910,slide2,0,0.00015079209346455753,Train
AWH65910,slide3,0,8.754194761900697e-07,Train
AY772062,slide1,1,0.7230896398328329,Train
AY772062,slide2,1,0.7022400283319844,Train
AY772062,slide3,1,0.7676001453951332,Train
AIA62352,slide1,0,0.04112391235315861,Train
AIA62352,slide2,0,5.988296283267612e-07,Train
AIA62352,slide3,0,0.00013692999134613118,Train
AID56673,slide1,0,6.657095239097038e-08,Train
AID56673,slide2,0,0.002782835540720481,Train
AID56673,slide3,0,3.0912627899735703e-06,Train
ASU90857,slide1,0,0.6415789347193961,Train
ASU90857,slide2,0,0.5426133961359054,Train
ASU90857,slide3,0,0.6544367206918015,Train
QDY92481,slide1,0,7.821643574581265e-08,Train
QDY92481,slide2,0,0.0012104262191781148,Train
QDY92481,slide3,0,2.5642767265038917e-06,Train
ARQ03269,slide1,0,8.927896120055008e-08,Train
ARQ03269,slide2,0,0.003535192640561455,Train
ARQ03269,slide3,0,3.1578070751091627e-06,Train
ASU62488,slide1,0,2.2866690110391038e-05,Train
ASU62488,slide2,0,9.451892113752774e-13,Train
ASU62488,slide3,0,3.701796421151713e-11,Train
AWW13511,slide1,0,0.956517069007788,Train
AWW13511,slide2,0,0.9371114528019332,Train
AWW13511,slide3,0,0.9735485778904712,Train
AKJ22121,slide1,0,5.470274339432075e-08,Train
AKJ22121,slide2,0,0.0022742785701697263,Train
AKJ22121,slide3,0,3.3946756858633964e-06,Train
AVI57396,slide1,0,5.811391379730096e-08,Train
AVI57396,slide2,0,0.0021857191610175166,Train
AVI57396,slide3,0,3.7478485114872488e-06,Train
AFU35754,slide1,0,1.3101648785109948e-07,Train
AFU35754,slide2,0,0.004146419844087887,Train
AFU35754,slide3,0,8.55981764438008e-07,Train
AYV64549,slide1,1,0.5108516332791189,Train
AYV64549,slide2,1,0.5740657273240353,Train
AYV64549,slide3,1,0.6770029512885261,Train
AVN89291,slide1,0,0.43199350310699963,Train
AVN89291,slide2,0,0.2967405843435074,Train
AVN89291,slide3,0,0.4322247241311724,Train
AJD81440,slide1,1,0.5629454871835478,Train
AJD81440,slide2,1,0.6415922251784567,Train
AJD81440,slide3,1,0.5238364069165028,Train
AKN24830,slide1,1,0.5563231786023518,Train
AKN24830,slide2,1,0.6068340558370725,Train
AKN24830,slide3,1,0.5042771203163827,Train
QCX35167,slide1,0,8.998208087671825e-05,Train
QCX35167,slide2,0,0.00012875179947397707,Train
QCX35167,slide3,0,5.030600487255187e-07,Train
ALA50249,slide1,0,0.46158031824066953,Train
ALA50249,slide2,0,0.6882115824014094,Train
ALA50249,slide3,0,0.5939341588486978,Train
AXK47352,slide1,0,2.1391060264113713e-08,Train
AXK47352,slide2,0,0.0025729762133351454,Train
AXK47352,slide3,0,0.0005116925456694405,Train
AY429077,slide1,1,0.7544499709850951,Train
AY429077,slide2,1,0.7647437780618562,Train
AY429077,slide3,1,0.6608847336613547,Train
AKJ21905,slide1,0,6.377929238353729e-08,Train
AKJ21905,slide2,0,0.002293944298080287,Train
AKJ21905,slide3,0,2.984121927721081e-06,Train
QGJ02389,slide1,0,1.6141856350256844e-07,Train
QGJ02389,slide2,0,0.004735222834731087,Train
QGJ02389,slide3,0,5.3081396822725276e-06,Train
AKJ22013,slide1,0,6.192246733028883e-08,Train
AKJ22013,slide2,0,0.0016399037583663264,Train
AKJ22013,slide3,0,4.3683421345689824e-06,Train
AGT51511,slide1,1,0.9940945690202903,Train
AGT51511,slide2,1,0.960412900250488,Train
AGT51511,slide3,1,0.9792362801981259,Train
AKJ21959,slide1,0,1.5940481181677467e-07,Train
AKJ21959,slide2,0,0.002491536452975406,Train
AKJ21959,slide3,0,6.7424340292723504e-06,Train
AJC98135,slide1,1,0.949048945220286,Train
AJC98135,slide2,1,0.9468346388098814,Train
AJC98135,slide3,1,0.9670454936459408,Train
AQY61719,slide1,0,1.536094577025893e-07,Train
AQY61719,slide2,0,3.3828413677204408e-06,Train
AQY61719,slide3,0,0.01023381632989643,Train
AHC03502,slide1,0,7.93546588873759e-08,Train
AHC03502,slide2,0,0.0008583729927329345,Train
AHC03502,slide3,0,4.737271476201738e-06,Train
QEY10625,slide1,0,0.26106593317042376,Train
QEY10625,slide2,0,0.037493404946769074,Train
QEY10625,slide3,0,0.2573511572341486,Train
QCQ19990,slide1,0,1.2384149355384305e-07,Train
QCQ19990,slide2,0,0.003101172846640541,Train
QCQ19990,slide3,0,1.9140458867370013e-06,Train
ADN03339,slide1,1,0.9621821320850897,Train
ADN03339,slide2,1,0.9927396499645599,Train
ADN03339,slide3,1,0.9032138773532162,Train
AQN78672,slide1,1,0.958020704268986,Train
AQN78672,slide2,1,0.9841263809560605,Train
AQN78672,slide3,1,0.9314702369122613,Train
AZL47222,slide1,0,1.986643722663463e-09,Train
AZL47222,slide2,0,0.00043642965223774635,Train
AZL47222,slide3,0,0.00027751772839662987,Train
ABN10893,slide1,0,8.18074504889094e-09,Train
ABN10893,slide2,0,3.224307943872168e-05,Train
ABN10893,slide3,0,0.015348955516169578,Train
AMD11208,slide1,0,1.1651607704138426e-06,Train
AMD11208,slide2,0,1.73390828947529e-15,Train
AMD11208,slide3,0,3.5776915807688844e-10,Train
AHN64774,slide1,0,0.07741109172134428,Train
AHN64774,slide2,0,0.1187135150140339,Train
AHN64774,slide3,0,0.25824640367599244,Train
AY545915,slide1,0,0.7307949139042229,Train
AY545915,slide2,0,0.6774773841571251,Train
AY545915,slide3,0,0.47333567840911134,Train
DQ514528,slide1,0,0.8082474901072918,Train
DQ514528,slide2,0,0.6505148278228267,Train
DQ514528,slide3,0,0.638598278354897,Train
AGH58717,slide1,1,0.640025060569966,Train
AGH58717,slide2,1,0.3738188828683877,Train
AGH58717,slide3,1,0.5609784146982653,Train
ABG89335,slide1,0,3.184063438759867e-05,Train
ABG89335,slide2,0,5.84269788787621e-14,Train
ABG89335,slide3,0,0.005059576379645677,Train
AKJ22175,slide1,0,1.2088474267293681e-09,Train
AKJ22175,slide2,0,0.0001633445351383992,Train
AKJ22175,slide3,0,0.005886064346060513,Train
AXE71621,slide1,0,2.4220430756165256e-13,Train
AXE71621,slide2,0,1.1006031373047277e-14,Train
AXE71621,slide3,0,0.0014849129008480191,Train
AJP67432,slide1,0,8.062947782101465e-08,Train
AJP67432,slide2,0,0.0032195912646089445,Train
AJP67432,slide3,0,5.150357336635969e-06,Train
YP_009755890,slide1,0,0.0007550723871489287,Train
YP_009755890,slide2,0,0.00048068018698941087,Train
YP_009755890,slide3,0,1.4860362931458985e-05,Train
AVN89365,slide1,0,0.5212444264700008,Train
AVN89365,slide2,0,0.3140350374950181,Train
AVN89365,slide3,0,0.3371837593695972,Train
QJF53986,slide1,0,4.686691516326183e-06,Train
QJF53986,slide2,0,0.01041607541241226,Train
QJF53986,slide3,0,4.383546894945136e-10,Train
ALM31944,slide1,0,3.416745174230966e-08,Train
ALM31944,slide2,0,0.0010629508334271942,Train
ALM31944,slide3,0,3.0326556585961643e-06,Train
AMK59677,slide1,1,0.8731251110259655,Train
AMK59677,slide2,1,0.8919449402010412,Train
AMK59677,slide3,1,0.9108278032215429,Train
ASU91208,slide1,0,0.5690214418314995,Train
ASU91208,slide2,0,0.5475700533106135,Train
ASU91208,slide3,0,0.4302406298184588,Train
QOU08585,slide1,0,0.569137101535729,Train
QOU08585,slide2,0,0.5919238109414887,Train
QOU08585,slide3,0,0.5702244041143116,Train
AKJ22085,slide1,0,1.0067667151156053e-07,Train
AKJ22085,slide2,0,0.002297048821248914,Train
AKJ22085,slide3,0,3.1858639780558053e-06,Train
AKJ22127,slide1,0,6.801723723957929e-08,Train
AKJ22127,slide2,0,0.0019688035081853418,Train
AKJ22127,slide3,0,3.754727115344041e-06,Train
DQ412596,slide1,1,0.6222009882709356,Train
DQ412596,slide2,1,0.6673232119914391,Train
DQ412596,slide3,1,0.7610713095769355,Train
QFG01706,slide1,0,7.883309886762064e-08,Train
QFG01706,slide2,0,0.002393595849281533,Train
QFG01706,slide3,0,1.2155538307274464e-05,Train
MT040335,slide1,0,0.000458946561790406,Train
MT040335,slide2,0,8.806448039128214e-05,Train
MT040335,slide3,0,0.004644403092730007,Train
DQ412627,slide1,1,0.9483409326038504,Train
DQ412627,slide2,1,0.9186071191951471,Train
DQ412627,slide3,1,0.9354527803661278,Train
ATG84866,slide1,1,0.6507222122223362,Train
ATG84866,slide2,1,0.6313877117240362,Train
ATG84866,slide3,1,0.4375279685155552,Train
AID56925,slide1,0,7.349809358080768e-08,Train
AID56925,slide2,0,0.0024933793232588867,Train
AID56925,slide3,0,3.898537503132599e-06,Train
AY304486,slide1,0,0.5443833686055062,Train
AY304486,slide2,0,0.7115569681432683,Train
AY304486,slide3,0,0.35955715319520726,Train
ANC68207,slide1,0,7.155948882038993e-08,Train
ANC68207,slide2,0,0.003936373273962708,Train
ANC68207,slide3,0,3.932345480916626e-06,Train
AYR18430,slide1,0,2.7268620697050687e-05,Train
AYR18430,slide2,0,6.085386033181815e-13,Train
AYR18430,slide3,0,2.2196690308020387e-07,Train
AXX83333,slide1,1,0.9644588214998963,Train
AXX83333,slide2,1,0.980560645041568,Train
